x,y
6,0.11301443803738642
10,0.8910732833432017
14,1.1625643465313025
18,1.3075033647660508
22,1.337406637979928
26,1.1764718467304995
30,1.0961652401326019
34,1.073801418638493
38,1.0489370766696553
42,0.975268213803042
46,1.027750382545023
50,0.9951585765148043
54,0.9663541768956956
58,0.9957949991308882
62,0.9634400123625194
66,0.9816281933870752
70,0.9931181783300842
74,0.9608091784633486
78,0.9868148794890558
82,1.0263271378032897
86,0.9981467951770446
90,0.9914673386271381
94,1.017397802233425
98,0.9807041300897947
