x,y
6,0.30669814814762714
10,0.9184168668102208
14,1.0889770107272738
18,1.2615529117872248
22,1.3755798649433961
26,1.1704593559612402
30,1.1059485239043025
34,1.1133512732814936
38,1.0596059511328864
42,0.9520987013238228
46,1.0629325998765171
50,1.0255699166884475
54,0.9663709929573892
58,0.9772393589472372
62,0.9846084390372781
66,0.9803052795789758
70,0.9914123296409656
74,0.9574677434008233
78,0.9867705506981346
82,1.00906414386855
86,1.0180072346660185
90,0.9590739059526391
94,0.9740675796478312
98,0.9837562270692863
