x,y
6,0.3286630140816366
10,0.9273239860748103
14,1.146956791684889
18,1.3324997324998678
22,1.293549048053199
26,1.2008387937458243
30,1.114284306211556
34,1.0600251726160694
38,1.0226301902573225
42,0.933704279301805
46,1.0298301783244996
50,1.0320879975860255
54,0.9818379480737286
58,0.9821488941384181
62,0.9666090332322375
66,0.9950058559266801
70,0.9885948370338602
74,0.9460839863554797
78,0.9811277146865289
82,0.9924844015833916
86,0.9928597791281953
90,0.9949363910811141
94,1.0022524193555267
98,0.9527450593500641
