x,y
6,0.3624748906957461
10,0.8164790059309933
14,1.1509692694973195
18,1.3254825522736446
22,1.2936614427200908
26,1.2021247058182702
30,1.1036196838142516
34,1.1227199018716028
38,1.028919102335142
42,0.9516476856196467
46,1.0358593165309886
50,1.0153649724712732
54,0.9756858528361462
58,0.992442700796285
62,0.9893699780575921
66,0.9726021596113397
70,0.9845353387339042
74,0.9513596356292222
78,1.008918015033677
82,0.9773364951964746
86,0.9895711960777273
90,0.9892303867902794
94,1.0061306838211452
98,0.99295192278492
