x,y
6,0.29184037833099047
10,0.9581886552586004
14,1.0595375144153683
18,1.2978026857053258
22,1.3626381274446435
26,1.2819244779904797
30,1.126513337702718
34,1.1050936519027148
38,1.0177980698636222
42,0.9419657631603117
46,1.0065670297323357
50,1.0071132907372924
54,0.9819974251015051
58,0.985106374402555
62,0.9597155502128972
66,0.9856913437433711
70,0.9993286592907976
74,0.9664255961877677
78,1.00984374837435
82,1.0053298844724539
86,1.0052339639037045
90,0.9713813057135587
94,1.0030136331183013
98,0.988297013252086
