x,y
6,0.3793326035416572
10,0.9365167673800936
14,1.1470169214150003
18,1.3150570873711829
22,1.3042889147122165
26,1.2404618635334697
30,1.1420825165484942
34,1.0490196919090462
38,1.022289809377155
42,0.9633035332571195
46,0.9947075785862138
50,1.0212197509054193
54,0.9595798172243626
58,1.0030127826406867
62,0.9792607419655429
66,0.9799539802893571
70,0.9817915770284987
74,0.9637042763991805
78,0.9954822803255285
82,1.017476302454354
86,1.003884522970747
90,0.9812463709798764
94,0.9989391934959083
98,0.9881242488894931
