x,y
6,0.2180724957224116
10,1.061648896001577
14,1.1480389040902577
18,1.35871480000339
22,1.3460518421696919
26,1.1985416412580994
30,1.1663469069077694
34,1.0919593348316985
38,0.9997106729683298
42,0.9209807664491191
46,1.0311589085702657
50,1.0133162799839364
54,0.973037187576205
58,1.0206653682087032
62,0.9731020950521638
66,0.9907944565290406
70,1.0062728127294487
74,0.9551455623029582
78,0.9988518367306112
82,1.012588696664355
86,1.0214087174854658
90,1.0031574175284632
94,1.0139309136061416
98,0.9628761348987266
