x,y
6,0.24383844702045546
10,0.9214050810850998
14,1.1770471353197631
18,1.313720712559796
22,1.3030412809445189
26,1.2106263715996806
30,1.1096637658051305
34,1.099149769708197
38,1.0143191146606976
42,0.92672033656634
46,1.0227669177868293
50,0.9819898225542348
54,0.9949473903378397
58,0.9922655307623965
62,0.9726268696167959
66,0.9624068875085106
70,0.9989085172813178
74,0.959641705274905
78,1.007988196614499
82,1.0178130981775462
86,0.9960399954078782
90,0.9914346872305249
94,0.969669569250418
98,0.9629670729823503
