x,y
6,0.3205727647417093
10,0.8716506767131488
14,1.0811617978809038
18,1.3361736636544657
22,1.2885622595693398
26,1.1493690284250941
30,1.0588952449952798
34,1.0922747946557538
38,1.0225062690250633
42,0.964694864757387
46,1.0207630794460782
50,0.9930112489444051
54,0.9681251431099366
58,0.9766827174674423
62,0.9757245083348177
66,0.9951384381371452
70,1.0045471725556026
74,0.9442786772707472
78,0.97713609062862
82,0.9887619547913973
86,1.0028774172485926
90,0.9972980709554324
94,1.0051953835939338
98,0.9494226589573713
