x,y
6,0.23691003182784426
10,1.0136321131869812
14,1.152287345663562
18,1.3834801796888454
22,1.282374089990613
26,1.1804021461087688
30,1.1180280817539012
34,1.1167275337215177
38,1.0508055983060123
42,0.9746626842214944
46,1.0607111851830093
50,0.9880184730235795
54,0.9519944991249571
58,0.9838777292950255
62,0.9717802700397027
66,0.9871928039115598
70,1.0089955938097834
74,0.9738099733598433
78,1.0130164358428602
82,0.9955143710412534
86,1.0307744735575661
90,0.9752917315726235
94,1.015084748569737
98,0.9596505050639583
