x,y
6,0.332008460025081
10,0.985899827804096
14,1.121312110387686
18,1.3272245239657672
22,1.2562965471255563
26,1.1974688195264045
30,1.0854629860120837
34,1.0774057087545865
38,1.0638226674027877
42,0.9991919333096917
46,1.0309072735747808
50,0.9930270200610688
54,0.9829777490718739
58,1.00162813400147
62,1.0018504401288437
66,0.9910040630263667
70,0.963620594419778
74,0.9695510770129045
78,0.9903495733823952
82,0.9963133445734763
86,1.008320877973111
90,0.9872539448192565
94,0.9977279204671675
98,0.9907513813729187
