x,y
6,0.1189166407319493
10,0.9369801137427775
14,1.0814121698655885
18,1.278420657636143
22,1.2083302963284472
26,1.2262024860692697
30,1.1069573735637983
34,1.1048784964452643
38,1.0612903709490258
42,0.9917477917449088
46,1.056846140030394
50,1.0034329853495503
54,0.9740036147990605
58,0.9854056033592227
62,0.9829972903204436
66,0.979275818275229
70,0.9790212218150982
74,0.9848145096931464
78,1.0029292565132506
82,0.9706762564504305
86,0.9819284785895392
90,0.9831416523065509
94,0.9857635719802491
98,0.9869091803959088
