x,y
6,0.3255454725860904
10,0.904836568585308
14,1.0885354474240616
18,1.255380740642457
22,1.3086580215149843
26,1.1919103396079567
30,1.1012611954184748
34,1.0815174968429622
38,1.0245235885364068
42,0.9595199542447131
46,1.0197294185341055
50,0.9994789963483659
54,0.9502532107616157
58,0.9789263202898768
62,0.976301788940692
66,0.9801841541281483
70,0.9971270476767528
74,0.995619789651039
78,1.0031707127263516
82,1.0214869396819124
86,1.0113956300934663
90,0.984408204969161
94,0.9921727954244722
98,0.9482531745558298
