x,y
6,0.3794864027156386
10,0.9589194377713355
14,1.0377357965719276
18,1.3073533072789754
22,1.3088326059153395
26,1.2275409568466176
30,1.086945897210929
34,1.1027003109216347
38,1.04588487636178
42,0.9743654345460449
46,1.009723843874701
50,0.9864757839188911
54,0.9877989703219011
58,1.0064869289373466
62,0.975031646762252
66,0.9965039480727033
70,0.9987906400044854
74,0.9626698659384837
78,0.9744024620429554
82,1.020167392577008
86,1.0043979776044136
90,0.9892000286349973
94,0.9806838946108709
98,0.9647379391062492
