x,y
6,0.3634675597225713
10,0.9317464483029734
14,1.1387106092613248
18,1.4322049582642542
22,1.323881781828971
26,1.2086760566175236
30,1.1272146895327801
34,1.0764581150425372
38,1.0359857333506932
42,0.9763589312731293
46,1.0175636694858528
50,0.9997151801414133
54,0.9690659511726775
58,0.9971620105826795
62,0.9536152385417294
66,1.006300799816545
70,0.9949121430799522
74,0.9768325419091576
78,0.9819329782673971
82,0.9901539076698743
86,1.0074246880085058
90,0.9827722030871081
94,1.0099055698241564
98,0.9608092657086559
