x,y
6,0.43849451061196143
10,0.7915961112903314
14,1.0875881125276048
18,1.3287989716238415
22,1.2564145436677865
26,1.149385276568259
30,1.1347982748311856
34,1.0804922772196124
38,1.0576396557828396
42,0.9753521798564581
46,1.026274997707935
50,1.024011265571168
54,0.9666232781531098
58,1.0232164189410606
62,0.9639834808106642
66,0.9692469705378397
70,0.9855596210632739
74,0.9713196610412362
78,0.9795988758721423
82,0.9971029980387742
86,1.024658897758458
90,0.988366376820303
94,1.0148621612496196
98,0.9760009241740835
