x,y
6,0.3548946151625574
10,1.021349511330591
14,1.107052610348122
18,1.3277846910046065
22,1.2295039701682082
26,1.1983413333416053
30,1.1211843635467806
34,1.0778749070046472
38,0.9983557210969427
42,0.9355770578018872
46,1.0419680501947115
50,1.020683074452944
54,0.9666838445140873
58,1.0189178540225876
62,0.9601133249319106
66,0.9917430113000137
70,1.0005419903601047
74,0.9840956844618622
78,0.9763066688399239
82,1.021238304255324
86,1.0087721013831263
90,0.9757922151501025
94,0.9971277574889361
98,0.969741009603343
