x,y
6,0.262520715488711
10,0.8769249767262728
14,1.1689984297088123
18,1.303461842371378
22,1.3136955509249924
26,1.1549006459868558
30,1.0896089533138122
34,1.1104997593783348
38,1.0126034329040865
42,0.9895003987531391
46,1.0128298584730666
50,1.0035121680348011
54,0.9580210587885567
58,0.9973470421514061
62,0.9640692054074438
66,0.9790243438150524
70,1.0178653773167023
74,0.9630603879657605
78,1.01944722092253
82,1.0004413953703266
86,0.990860073312617
90,0.9870031511774026
94,0.9966566076194051
98,0.9934304226824668
