x,y
6,0.32618356704401075
10,0.8110026058713437
14,1.107143852797574
18,1.320063877294393
22,1.31691939019399
26,1.2058905186757574
30,1.139399248617033
34,1.068715563396056
38,0.992302276777561
42,0.9486777438752098
46,1.010760548071991
50,1.0323284766560494
54,0.9680000130711278
58,0.9741655383058754
62,0.984200075723777
66,0.9954675148333743
70,0.9958546652790328
74,0.9709439381641359
78,1.0068179892360123
82,1.0135119014213287
86,0.9970873970675994
90,0.993850575770739
94,1.0123140576810723
98,0.9757518384732565
