x,y
6,0.3173742318011893
10,0.968310374046012
14,1.167319614357373
18,1.3576913893011073
22,1.2917028307818526
26,1.2222262453426176
30,1.1149541337442708
34,1.1048863675437612
38,1.0503332244462222
42,0.9948594365028849
46,1.0388819185300053
50,0.9921449266941565
54,0.9727814802726825
58,0.9784278430531647
62,0.9804566045539522
66,1.0022952733322217
70,0.9869999887581348
74,0.945575261330517
78,0.9931514975513076
82,1.0000060766110426
86,1.0063036873624271
90,0.9783838581692528
94,1.0025560642560325
98,0.9587847236126843
