x,y
6,0.311198198921221
10,0.87941899255439
14,1.0696340430592997
18,1.3131661944337654
22,1.2963940479218172
26,1.199310625913579
30,1.0934182887454922
34,1.039686769413638
38,1.030796730827382
42,0.9614516823062316
46,1.0227756803135566
50,0.9771764656938362
54,0.9657452630481697
58,0.9915911984045076
62,0.9603143096608758
66,0.9899783431685341
70,0.9938328545155308
74,0.9693379084713888
78,0.9982110988329476
82,1.002499366104759
86,1.0044054036137884
90,0.9923392310105311
94,1.0096943112045909
98,0.9819599899455703
