x,y
6,0.19890297142554347
10,1.0212400872534106
14,1.0817516168399164
18,1.290410852336942
22,1.2984637198960498
26,1.180482354534409
30,1.077775437786829
34,1.1012970315215482
38,1.0458049668670406
42,0.9271659312260689
46,1.0682671178333039
50,1.0134579823394148
54,0.9593240504106475
58,1.0074440040712613
62,0.9697942723726718
66,0.9815647266450845
70,1.0058174067233205
74,0.9509270563945827
78,1.001150588696465
82,1.025266250519201
86,1.0232197927536695
90,0.9820555758639282
94,1.011960557359349
98,0.951078322850549
