x,y
6,0.32734374717690085
10,0.93861673818409
14,1.1202622211060178
18,1.3426623528187218
22,1.2857880824807046
26,1.217129925533791
30,1.1679641355661952
34,1.0861171401321073
38,1.0264111740042048
42,0.9473034337008988
46,1.04440891721081
50,1.0012294818421907
54,0.9605491568459118
58,0.9836930620958684
62,0.9774220448627198
66,0.9703402504354456
70,1.024892772867506
74,0.9666722434267275
78,0.9927024679733943
82,1.0064171557053638
86,0.9835543694644828
90,0.9678443978953304
94,0.9981275246679594
98,0.9721155880980926
