x,y
6,0.2885683337453859
10,0.9428443071402252
14,1.0962424064852627
18,1.3252016546705365
22,1.2940247508913925
26,1.2047435622612355
30,1.115138069927274
34,1.0911393665370184
38,1.023516486576789
42,0.9397948941705943
46,1.0290077694834119
50,0.9910144171533996
54,0.963120381478901
58,0.993343604070319
62,0.9668993785138229
66,0.988398802509443
70,1.0007555730173352
74,0.9561864426652285
78,0.9987843423726824
82,0.9940742921578273
86,1.0156459012902865
90,0.9943923884256299
94,1.0015091703780645
98,0.9827391655403337
