x,y
6,0.18748889089246634
10,0.883386877831281
14,1.090726167996378
18,1.3312791859556465
22,1.3354107789705474
26,1.1911400261403535
30,1.097016130377009
34,1.0666268450579695
38,1.0463421765070677
42,0.9996500145157367
46,1.0362607656960754
50,0.9888848248701669
54,0.9584751779836269
58,0.9845689782179133
62,0.9543631704340549
66,1.005053583767302
70,0.9962648286311829
74,0.9638655198643951
78,1.0221345524728636
82,1.009721517654898
86,1.0254993442054505
90,0.9897765586294677
94,1.0144388896442476
98,0.9724753397778501
