x,y
6,0.2924221852095615
10,1.0195131706562954
14,1.1278470233330442
18,1.3468165565626486
22,1.294137273216058
26,1.2150713553954657
30,1.0995592872192232
34,1.0339102007173735
38,1.0231012388564642
42,0.9608330306781317
46,1.0324129482243465
50,0.9991846589610291
54,0.9689057326050675
58,1.0081886998421694
62,0.9843295544239764
66,0.9772751137865844
70,1.0070403095565321
74,0.9409757759335762
78,0.990484861950003
82,1.0046976459440347
86,1.023069614840014
90,0.9790348614301533
94,0.9843513701194982
98,0.9737360234329211
