x,y
6,0.39496822880389854
10,0.9845727960017822
14,1.1308826740037579
18,1.2999847227168475
22,1.2505429501796321
26,1.1617862737663436
30,1.113927598582299
34,1.124804313221323
38,0.992085639783965
42,0.9785510832973142
46,1.0396101888048215
50,1.0131943712210796
54,0.9576759054345777
58,0.9869631693414304
62,0.976577232395812
66,0.9690277133565196
70,0.978303181700646
74,0.9560660371912048
78,0.9930507441219555
82,1.011570476617928
86,1.0057722910773876
90,0.987032303962123
94,0.9934495208208387
98,0.9623711438966425
