x,y
6,0.2723454351613843
10,0.9451390012970048
14,1.1757961601010145
18,1.3415771577967976
22,1.3166726694402968
26,1.1953937258098377
30,1.1126728558402208
34,1.0810293387077277
38,1.039649511070007
42,0.9639824491360144
46,1.0383650733249643
50,0.9710881117731011
54,0.9655306395253429
58,0.9903646734359707
62,0.9610127220726405
66,0.9801120003795124
70,0.9806992279417595
74,0.9590781113597775
78,0.990310658396845
82,1.0031890555490344
86,0.9986581462568349
90,1.0005806885520858
94,1.0037743132741968
98,0.9754498141774038
