x,y
6,0.28384642256901954
10,0.9780822688590622
14,1.104581762401343
18,1.3386909227074102
22,1.3212691244149863
26,1.167443321746819
30,1.1416955381080351
34,1.0920776543866655
38,1.0536336951116019
42,0.9911574199038994
46,1.0137473512206936
50,0.9978063967529242
54,0.9583892452710325
58,0.9810478240552362
62,0.9794920716505793
66,0.9867576387816636
70,1.0132143868825416
74,0.9872997023912758
78,0.9936711175154254
82,0.9953866690957333
86,1.0475522865343108
90,1.0143692738740102
94,1.0001833548433465
98,0.9597468913442203
