x,y
6,0.21196786574017268
10,0.9980571836061826
14,1.117376588058775
18,1.2727845470539563
22,1.2900409418354228
26,1.180898616078908
30,1.1197458248105594
34,1.0883006637737416
38,1.0639507481423478
42,0.9561931433370917
46,0.9996607041866
50,0.9848465685030873
54,0.9762918680265162
58,0.9739179239983184
62,0.9664615487915118
66,0.9896568421024843
70,0.9768173628782773
74,0.9801922043910655
78,0.9985246595888534
82,0.9991664955296964
86,1.005882764827095
90,0.9798016352495005
94,0.9971296756662005
98,0.967651754192798
