x,y
6,0.3802143722016677
10,0.9085035888719537
14,1.0898613951136173
18,1.3466323214464384
22,1.2802901944289817
26,1.2245135870079358
30,1.112997484295834
34,1.0954187108865063
38,1.0592650061574562
42,1.0098333618183395
46,1.0499417949960095
50,0.9860462975882526
54,0.9536409590314425
58,0.9893745156651599
62,0.9731865568103786
66,0.9908272438796917
70,0.9949436882842857
74,0.9704017813981071
78,0.9722581570031876
82,1.0053565669551294
86,1.0123646553557064
90,1.0077950969852822
94,1.0100544835748162
98,0.9720400077334431
