x,y
6,0.4195691015070002
10,0.9071186403199671
14,1.1478113686683784
18,1.3338448207750306
22,1.2963292931363068
26,1.2171873657885417
30,1.103628370005267
34,1.0784844077258575
38,1.0337724940932014
42,0.9762118812506771
46,1.0091252359845313
50,0.9857957393113206
54,0.9588827059531104
58,0.9866616576778461
62,0.9916399940353958
66,0.9822007135132529
70,0.9911392553512353
74,0.9705031193447143
78,1.0075535013428014
82,0.9967890387762252
86,1.0197018157432227
90,0.9553837190357634
94,0.9912967767458971
98,0.990304289455574
