x,y
6,0.30501482271039343
10,1.0019641340309935
14,1.0557356151932538
18,1.2499870555893713
22,1.2870518379400036
26,1.1962364150849831
30,1.1067022198780163
34,1.1273173099262301
38,1.0739792951283864
42,0.965301313769255
46,1.0339463562559768
50,0.9855971809417977
54,0.9755144952172115
58,0.9753363485051079
62,0.9945010438408598
66,0.9756319660016558
70,1.002674998206747
74,0.9502551794403002
78,1.0113723946057172
82,1.0147515368494122
86,1.031484693332697
90,0.9869207122749859
94,0.9825381580019785
98,0.9615835836928485
