x,y
6,0.31993939366235336
10,0.8775723073650776
14,1.1332744915678772
18,1.3297825555988536
22,1.3444656553466323
26,1.209381779075096
30,1.0869308967502729
34,1.0758334833032268
38,0.9893805700988619
42,0.9514671627904355
46,1.0418301334967366
50,1.0059864173669033
54,0.9690982158606549
58,0.9896473446702861
62,0.996938522173766
66,0.9860114064758411
70,1.0074629980710972
74,0.9736649050948205
78,0.9855554021826616
82,1.0273560429832806
86,0.9900521467077001
90,0.9702200446866999
94,0.9964214414285181
98,0.9622605378919681
