x,y
6,0.2404207254464885
10,0.8969509461845234
14,1.0881587369130972
18,1.2772978205652499
22,1.278576332830602
26,1.1404330175413555
30,1.1634955051741969
34,1.0730420181993556
38,1.0468849925209451
42,0.9651244722820285
46,1.0523089483329897
50,1.0097995086283795
54,0.9880763834620948
58,1.0116143880443045
62,0.9874507736648698
66,0.9832002504091972
70,1.0078353261014368
74,0.9468603411409255
78,1.0053949161640845
82,1.0162939613478437
86,1.010404455541786
90,0.9689486874163321
94,1.017261083336104
98,0.9634006397265092
