x,y
6,0.4201876320110524
10,0.9406124259657221
14,1.1039846112289915
18,1.337048189937519
22,1.2876435098779178
26,1.2508548770059988
30,1.1366695722179299
34,1.104693004115441
38,1.0209795903358259
42,0.9862863374006434
46,1.026314033854989
50,0.9962128873962952
54,0.9650157384907405
58,0.9934758301622485
62,0.9832289610606743
66,0.9939988520122882
70,1.0073460043732452
74,1.015883908946106
78,0.9903129773907788
82,1.0228837892913911
86,0.9982217124405768
90,0.9842221385891635
94,0.9885129973301616
98,0.9874355456692976
