x,y
6,0.23532538745967155
10,0.9596860464276361
14,1.1239388860972799
18,1.2951542429091436
22,1.3599960481688416
26,1.1953147176046157
30,1.0848722573241143
34,1.0928478724246244
38,1.0433647749748691
42,0.9440212409829106
46,1.046823948328347
50,1.0249740408407702
54,0.9624444438962746
58,0.982588993537926
62,0.9753838711676014
66,0.9990132667384868
70,0.9878997738216062
74,0.9587042204142032
78,0.9870188515903024
82,1.0103072752994688
86,1.0093713482889244
90,0.9842787860186157
94,1.015924652953616
98,1.0001268831193988
