x,y
6,0.26668054460870816
10,1.0026142796973145
14,1.1659700678830291
18,1.2626823765563242
22,1.2973434997517124
26,1.2044388036773772
30,1.12532391098864
34,1.0733534944384282
38,1.0305587822074103
42,0.9649392477005173
46,1.0420319996740965
50,1.013164048864416
54,0.9634737909636646
58,1.020405038432559
62,0.9823215115670813
66,0.9727694067954811
70,0.9747106490769049
74,0.9621353284511107
78,0.9648899634405693
82,1.009726407513193
86,1.0139857078863643
90,1.0034494471435933
94,1.0078374627550981
98,0.9506575436547183
