x,y
6,0.38069630793221737
10,0.9130263687168056
14,1.1695869293822718
18,1.3103875010449069
22,1.3094321089472827
26,1.2000646269769564
30,1.12832191922394
34,1.149360271060918
38,1.0441260199016318
42,0.944035197828712
46,1.026866776614393
50,0.9912619113085996
54,0.9763953844550554
58,0.9933364924822966
62,1.0102187627438148
66,0.9927290681081351
70,1.0211351793181551
74,0.9592833520910877
78,0.9919990044743064
82,1.0347686196688024
86,0.9851282588831555
90,0.9886160738101206
94,0.9840296971975138
98,0.9913455346380934
