x,y
6,0.2140137399817975
10,0.9194339592067192
14,1.1207882115227512
18,1.2934861856668853
22,1.3050571446279604
26,1.2166538164331315
30,1.1178744642619067
34,1.1334534792898265
38,1.0164966739257626
42,0.9340099230112011
46,1.035329116166695
50,0.9801636824439666
54,0.9668530985529954
58,0.992648239077196
62,0.9646234261705057
66,0.9919091963148337
70,1.003077044260975
74,0.9693996604240033
78,1.0008180628378402
82,1.017403271994526
86,1.0013922409419658
90,0.9930947659033385
94,1.0023809608566996
98,0.9706621826181138
