x,y
6,0.3372218803263945
10,0.9507143400193437
14,1.1728937020385948
18,1.2219017142540034
22,1.2730629733707886
26,1.1958074592346395
30,1.129685073344633
34,1.0888312868283763
38,1.0532210992353166
42,0.9743902982704474
46,1.0146864535632834
50,0.9969006735050328
54,0.9643442452343569
58,0.989622013795184
62,0.9635422851859472
66,0.9916192928832926
70,0.9986946395024261
74,0.9417947611927068
78,1.002625698119118
82,0.9986316367003617
86,0.9866333414430124
90,1.0013525109928207
94,1.0007468494633935
98,0.9753191869470174
