x,y
6,0.26391070406650274
10,1.0070805784069297
14,1.13729348110898
18,1.4278820084120787
22,1.2712251930263678
26,1.193692166072332
30,1.1121818546254243
34,1.058320004339195
38,1.0345481664583753
42,0.9810580520150083
46,1.0066643246648348
50,1.0015765512150143
54,0.9981477371834766
58,0.9865459279714771
62,0.9646123246524247
66,0.9499986059005784
70,0.9941187032571167
74,0.9463484062653095
78,1.0014209776173373
82,1.0290976349008665
86,1.0138346818167692
90,0.9760614751835874
94,1.0095161935052057
98,0.9659878839612172
