x,y
6,0.22886947622260956
10,0.8405056799223123
14,1.1284670745716836
18,1.267761165679199
22,1.2784175445834078
26,1.2374202737319253
30,1.0715703964820635
34,1.059835163807626
38,1.0273165962476307
42,0.9640523485033817
46,1.0276186901856923
50,0.978309898547908
54,0.9736241907329244
58,0.9926831615285691
62,0.9806630534217253
66,0.9683103848119375
70,0.998402076409467
74,0.9712661689230859
78,0.9856674163796566
82,1.0036518942481276
86,0.9988885202984293
90,1.0039196346029187
94,0.9650361596072925
98,0.9532586803026013
