x,y
6,0.22327818806078542
10,0.8875989121102275
14,1.1356806079759774
18,1.2875657022584512
22,1.321299340040229
26,1.2688262832826838
30,1.1236420102778713
34,1.1043427035018654
38,1.0247719222447418
42,0.9932789139743758
46,1.0361306539249737
50,1.0146151483082093
54,0.959555402698739
58,0.9983706752091525
62,0.9452649039071681
66,0.97813357084617
70,0.9839798656149765
74,0.954794558232457
78,1.0160543377003983
82,0.9864428443419897
86,1.0045239859462929
90,0.984506820225023
94,1.0079507142020439
98,0.98441418462051
