x,y
6,0.3976040680393188
10,0.7290695811769978
14,1.049046728485135
18,1.276742592080244
22,1.3357027453476928
26,1.2389417599758938
30,1.1442385394605568
34,1.1225167214726688
38,1.0289513043573728
42,0.9462912490320926
46,1.0445293368459658
50,0.9951199330237794
54,0.9709740476273155
58,0.9892841297758823
62,0.9706719220060774
66,0.9939191094279999
70,0.9812505963773115
74,0.9442180857018023
78,0.9850756325590386
82,1.0077077716609233
86,1.001951415409149
90,0.9839365151237033
94,0.9782031411862878
98,0.9602556606387866
