x,y
6,0.13677098692250156
10,0.9219370635113607
14,1.0707437914453872
18,1.3296458362159214
22,1.3337530849396262
26,1.179350848392578
30,1.0986407927764608
34,1.0674897486356227
38,1.0464418981480927
42,0.9339918263665918
46,1.0112723099475733
50,0.988891781543381
54,0.9891172100394761
58,1.0289132325989352
62,0.9762368431065002
66,0.9663822545651175
70,0.9960741185707978
74,0.9562630132203576
78,0.999697341055584
82,0.9916900146866394
86,1.0013045737187902
90,0.9858260601618002
94,1.0074929944546116
98,0.9704444634872661
