x,y
6,0.36667522342624104
10,1.0148551837294928
14,1.1523165973154432
18,1.404115621822439
22,1.3294672892261072
26,1.2189035462744036
30,1.090007751842768
34,1.0683835556091825
38,1.0420534014137568
42,0.9859014846592457
46,1.0480743158567265
50,0.9850373140252667
54,0.9786889275024591
58,0.9973001862128953
62,0.9611764586839752
66,0.9889886175329612
70,0.9641069318504476
74,0.971849059289468
78,1.0248890898353427
82,0.9929436939228173
86,1.0063337954037872
90,0.9610036410131445
94,0.9926202457585307
98,0.9808890322062436
