x,y
6,0.3337584354156582
10,0.9889234996234149
14,1.160791529515869
18,1.3253854467246582
22,1.2875642074890075
26,1.239126516738167
30,1.1024043704293356
34,1.1109757508049534
38,0.9902777495719005
42,0.9466941721730057
46,1.0200139026216517
50,0.9987966814789654
54,0.9345198216985592
58,1.0059704542441696
62,0.9888884365386028
66,0.9923761230112085
70,0.9877930876086383
74,0.9880699032536537
78,0.9868753584515418
82,1.018511296532012
86,1.0051290324041469
90,0.9855553937554099
94,0.9994350047374088
98,0.9709501738868953
