x,y
6,0.3032291076998144
10,1.0262866718118497
14,1.1944505162789558
18,1.2765991694081587
22,1.3322627635198694
26,1.2058480305989376
30,1.162743694144048
34,1.0817258177748434
38,1.0259628873202775
42,0.9487640658940254
46,1.045408531187924
50,0.9841325618209059
54,0.9810294546171665
58,0.9878784808826507
62,0.9942913560354641
66,1.003250569011349
70,1.0112096676112468
74,0.9421551182261779
78,0.9763666892557816
82,0.9712907502208963
86,1.0406988390109175
90,0.9788087219671686
94,0.9971893297810862
98,0.9725686438314705
