x,y
6,0.2603312746907166
10,0.8639545939362072
14,1.1314060897899203
18,1.3042150580514928
22,1.2826553500036189
26,1.1860810346318287
30,1.1418242968777033
34,1.1096605537444184
38,1.04462533067782
42,0.9593998585001389
46,1.022959887948653
50,1.0288905349116246
54,0.9618616064545805
58,1.0276205117196362
62,0.9673508271912751
66,0.9631642672421704
70,1.0226238021717071
74,0.966746673594743
78,1.0130786156979974
82,1.0125080780327929
86,1.003043491500601
90,0.9984903132126168
94,0.998073922234701
98,0.9769003031141945
