x,y
6,0.30748675881100795
10,0.9859049624903912
14,1.101556538624962
18,1.3805090933414321
22,1.2779244028297787
26,1.238265462843177
30,1.1622715626207027
34,1.060628958305453
38,1.0312770117449814
42,0.9774802842727948
46,1.0824462666047157
50,0.9724881418642525
54,0.9792086600068391
58,0.9986088590228213
62,0.9703840935795567
66,0.9715263883052723
70,0.9878926190505847
74,0.9640545130349133
78,0.9780350134152653
82,1.0276248486246435
86,0.9917321241940049
90,0.9803680467700007
94,0.9937112006628769
98,0.9662273826808926
