x,y
6,0.384107578563999
10,0.931851125440126
14,1.084275919402662
18,1.2971544266469883
22,1.35602477932049
26,1.1672517809138885
30,1.110662114044511
34,1.066862780939352
38,1.061669070475286
42,0.933225696441799
46,1.0241464768082096
50,0.9972200347849508
54,0.972470609706197
58,1.0283228781661289
62,0.9965499790006954
66,0.9689977914816351
70,1.0245029379671475
74,0.9518099347748956
78,0.9705077612010475
82,0.9865483477882868
86,1.0087263529559243
90,0.9930736754901912
94,0.975634440935999
98,0.9768743255338588
