x,y
6,0.23689218906359175
10,0.95516522468478
14,1.1591081763613542
18,1.3428135417827898
22,1.3028297831048843
26,1.2131235077880955
30,1.092554750840309
34,1.1170245557519654
38,1.063960294151556
42,0.9896189252843123
46,1.004693143654758
50,1.013260027960178
54,0.9608991896364889
58,1.0026413080603096
62,0.9826306297896741
66,0.9991082283647542
70,0.9934655189309817
74,0.9645138921529857
78,0.9822218261379223
82,0.9916979472310683
86,1.0145040073187324
90,0.9749496398009645
94,1.0100339114257804
98,0.967475622393152
