x,y
6,0.2773758498179442
10,0.9561530403799189
14,1.1569069181919553
18,1.3471071289951935
22,1.3087395779506974
26,1.1956649589220114
30,1.1006753936605151
34,1.0943549716604208
38,1.0280409367326286
42,0.9597408601024413
46,1.0388178465763558
50,1.0079504175365461
54,0.9784532644698096
58,0.9839943947895247
62,0.957023140238274
66,0.9860542721148767
70,0.9967717600725498
74,0.9631477967223009
78,0.9966636773091221
82,1.0180656171622375
86,1.003607448236924
90,0.9914156604374499
94,0.9901355186151278
98,0.9687740716249581
