x,y
6,0.28649584500303993
10,0.981266439900187
14,1.0232552576929086
18,1.2691333265868774
22,1.325149403221072
26,1.206011373031583
30,1.0644113322759188
34,1.0779823779644684
38,1.0396280453348854
42,1.0083174601280225
46,1.0233539918915906
50,0.9863415023739424
54,0.9751326685518972
58,1.0000229880154836
62,0.9841482504748226
66,1.001661344166439
70,0.9948569004847283
74,0.9500673780992399
78,0.9950988557665235
82,1.0074929032562725
86,1.0192838538479778
90,0.9977831007986362
94,0.9934850526306286
98,0.9817038532466554
