x,y
6,0.34453135034142496
10,0.7960090878177827
14,1.1966330945495638
18,1.3146542300456199
22,1.298493000015458
26,1.2034504203682768
30,1.100384315558154
34,1.1247317560948678
38,1.073844243139086
42,0.944843624927179
46,1.026629287765709
50,1.0035743609329384
54,0.9898555116375867
58,0.9597652807799151
62,0.9882861297030885
66,1.0039780321513574
70,0.990507880898572
74,0.9675172547901276
78,1.0095090493836076
82,1.011476711609581
86,0.9886525090939856
90,0.9704087215211278
94,0.9892372429734745
98,0.9534505549126864
