x,y
6,0.3019813015186211
10,0.8820191774918558
14,1.1239092079738373
18,1.3300553390548697
22,1.3644150456549322
26,1.2089614497181111
30,1.0661188451882369
34,1.1167144097165194
38,1.035309004384559
42,0.988966528409656
46,1.0220895576842455
50,1.003353845183558
54,0.9684489032140725
58,0.9939308705428399
62,0.9926724927634514
66,0.9736289318338605
70,0.9970742857811664
74,0.9710320868803262
78,0.9888511625662348
82,0.9768805644753005
86,1.010389130920527
90,0.9482464784553493
94,0.983655995007289
98,0.9654160204446774
